Source name,Source site,start year,end year,sample frequency,temporal resolution,Region,County,Watershed,Waterbody,Latitude,Longitude,Spatial extent,spatial resolution,Type of measurment,open access,comments
CEDEN,http://ceden.org/,2019,2022,continuous,spot,4 (Los Angeles),Los Angeles,,Liberty Canyon Creek,34.105209,-118.71268,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Los Angeles,,Lindero Canyon,34.165588,-118.78918,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Los Angeles,,Los Angeles River,34.195278,-118.58727,,,field,yes,
CEDEN,http://ceden.org/,2005,,,spot,4 (Los Angeles),Los Angeles,,Los Angeles River,34.068932,-118.22444,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,4 (Los Angeles),Los Angeles,,Los Angeles River,34.159168,-118.45583,,,field,yes,
CEDEN,http://ceden.org/,2007,,,spot,4 (Los Angeles),Los Angeles,,Los Angeles River,34.155834,-118.31028,,,field,yes,
CEDEN,http://ceden.org/,2007,,,spot,4 (Los Angeles),Los Angeles,,Los Angeles River,34.151669,-118.42805,,,field,yes,
CEDEN,http://ceden.org/,2019,,,spot,4 (Los Angeles),Los Angeles,,Machado Lake,33.79089,-118.29129,,,field,yes,
CEDEN,http://ceden.org/,2019,2022,continuous,spot,4 (Los Angeles),Los Angeles,,Malibu Creek,34.090336,-118.72017,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,4 (Los Angeles),Los Angeles,,Malibu Creek,34.06765,-118.70704,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Los Angeles,,Malibu Creek,34.045532,-118.68732,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Los Angeles,,Malibu Creek,34.099899,-118.72305,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Los Angeles,,Malibu Creek,34.082619,-118.70858,,,field,yes,
CEDEN,http://ceden.org/,2017,2019,continuous,spot,4 (Los Angeles),Los Angeles,,Malibu Creek,34.042931,-118.68417,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Los Angeles,,Malibu Creek,34.0942,-118.73235,,,field,yes,
CEDEN,http://ceden.org/,2008,2014,gap,spot,4 (Los Angeles),Los Angeles,,Malibu Creek,34.114113,-118.77907,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,4 (Los Angeles),Los Angeles,,Malibu Creek,34.049389,-118.69,,,field,yes,
CEDEN,http://ceden.org/,2017,2019,continuous,spot,4 (Los Angeles),Los Angeles,,Malibu Creek Tapia,34.078613,-118.70119,,,field,yes,
CEDEN,http://ceden.org/,2008,2009,continuous,spot,4 (Los Angeles),Los Angeles,,Malibu Watershed Unknown River,34.037617,-118.75038,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Los Angeles,,Malibu Watershed Unknown River,34.116482,-118.66164,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,4 (Los Angeles),Los Angeles,,Medea Creek,34.157799,-118.75973,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Los Angeles,,Medea Creek,34.163857,-118.76205,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Los Angeles,,Medea Creek,34.136635,-118.75726,,,field,yes,
CEDEN,http://ceden.org/,2017,2019,continuous,spot,4 (Los Angeles),Los Angeles,,Medea D2,34.163132,-118.76132,,,field,yes,
CEDEN,http://ceden.org/,2017,2019,continuous,spot,4 (Los Angeles),Los Angeles,,Middle Las Virgenes,34.113117,-118.7114,,,field,yes,
CEDEN,http://ceden.org/,2005,,,spot,4 (Los Angeles),Los Angeles,,Morris Dam (downstream),34.169331,-117.88961,,,field,yes,
CEDEN,http://ceden.org/,2016,2018,continuous,spot,4 (Los Angeles),Los Angeles,,North Hollywood CSF Inlet,34.148602,-118.373,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Los Angeles,,Palm Lake Golf Course,34.044231,-117.76549,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Los Angeles,,Pico Rivera Municipal Golf Course,34.020252,-118.05926,,,field,yes,
CEDEN,http://ceden.org/,2000,2019,gap,spot,4 (Los Angeles),Los Angeles,,Piru Creek,34.61359,-118.7798,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Los Angeles,,Piru Creek,34.6092,-118.75771,,,field,yes,
CEDEN,http://ceden.org/,2017,,,spot,4 (Los Angeles),Los Angeles,,Piru Creek,34.610291,-118.77807,,,field,yes,
CEDEN,http://ceden.org/,2015,2016,continuous,spot,4 (Los Angeles),Los Angeles,,Plum Canyon Rd,34.446056,-118.48921,,,field,yes,
CEDEN,http://ceden.org/,2019,,,spot,4 (Los Angeles),Los Angeles,,Puddingstone,34.079182,-117.81364,,,field,yes,
CEDEN,http://ceden.org/,2017,,,spot,4 (Los Angeles),Los Angeles,,Puerco Canyon,34.033249,-118.71386,,,field,yes,
CEDEN,http://ceden.org/,2019,2022,gap,spot,4 (Los Angeles),Los Angeles,,Ramirez Creek,34.040592,-118.79422,,,field,yes,
CEDEN,http://ceden.org/,2001,2003,,spot,4 (Los Angeles),Los Angeles,,Bouquet Canyon,34.546391,-118.43389,,,field,yes,
CEDEN,http://ceden.org/,2001,2003,,spot,4 (Los Angeles),Los Angeles,,Santa Clara River,34.414719,-118.65583,,,field,yes,
CEDEN,http://ceden.org/,2003,,,spot,4 (Los Angeles),Los Angeles,,Santa Clara River,34.401112,-118.67361,,,field,yes,
CEDEN,http://ceden.org/,2005,,,spot,4 (Los Angeles),Los Angeles,,Rio Hondo,33.937698,-118.1707,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,4 (Los Angeles),Los Angeles,,Robinson Ranch Golf Course,34.411736,-118.40238,,,field,yes,
CEDEN,http://ceden.org/,2016,2019,continuous,spot,4 (Los Angeles),Los Angeles,,Rolling Hills Estates City Hall Monitoring Site,33.78405,-118.35289,,,field,yes,
CEDEN,http://ceden.org/,2015,2016,continuous,spot,4 (Los Angeles),Los Angeles,,San Francisquito,34.572323,-118.46288,,,field,yes,
CEDEN,http://ceden.org/,2015,2016,continuous,spot,4 (Los Angeles),Los Angeles,,San Francisquito,34.587395,-118.45117,,,field,yes,
CEDEN,http://ceden.org/,2019,,,spot,4 (Los Angeles),Los Angeles,,San Gabriel - Characterization,34.05732,-117.78534,,,field,yes,
CEDEN,http://ceden.org/,2005,,,spot,4 (Los Angeles),Los Angeles,,San Gabriel,34.140621,-117.78843,,,field,yes,
CEDEN,http://ceden.org/,2005,,,spot,4 (Los Angeles),Los Angeles,,San Gabriel,34.150192,-117.83738,,,field,yes,
CEDEN,http://ceden.org/,2005,,,spot,4 (Los Angeles),Los Angeles,,San Gabriel,34.127575,-117.729,,,field,yes,
CEDEN,http://ceden.org/,2005,,,spot,4 (Los Angeles),Los Angeles,,San Gabriel,33.799587,-118.09023,,,field,yes,
CEDEN,http://ceden.org/,2005,,,spot,4 (Los Angeles),Los Angeles,,San Gabriel,34.281574,-117.88509,,,field,yes,
CEDEN,http://ceden.org/,2005,,,spot,4 (Los Angeles),Los Angeles,,San Gabriel,34.224983,-117.76112,,,field,yes,
CEDEN,http://ceden.org/,2005,,,spot,4 (Los Angeles),Los Angeles,,San Gabriel,33.959358,-117.9822,,,field,yes,
CEDEN,http://ceden.org/,2005,,,spot,4 (Los Angeles),Los Angeles,,San Gabriel,33.98064,-117.92944,,,field,yes,
CEDEN,http://ceden.org/,2005,,,spot,4 (Los Angeles),Los Angeles,,San Gabriel,34.194981,-117.86114,,,field,yes,
CEDEN,http://ceden.org/,2005,,,spot,4 (Los Angeles),Los Angeles,,San Gabriel,33.821106,-118.09158,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Los Angeles,,San Gabriel River 30,34.234921,-117.80579,,,field,yes,
CEDEN,http://ceden.org/,2013,2022,continuous,spot,4 (Los Angeles),Los Angeles,,San Gabriel River RA-2,33.787079,-118.09367,,,field,yes,
CEDEN,http://ceden.org/,2008,2018,gap,spot,4 (Los Angeles),Los Angeles,,San Gabriel River,34.264481,-117.74751,,,field,yes,
CEDEN,http://ceden.org/,2001,,,spot,4 (Los Angeles),Los Angeles,,San Gabriel River,34.254608,-118.08523,,,field,yes,
CEDEN,http://ceden.org/,2019,,,spot,4 (Los Angeles),Los Angeles,,San Gabriel,34.256855,-117.85653,,,field,yes,
CEDEN,http://ceden.org/,2016,,,spot,4 (Los Angeles),Los Angeles,,Santa Anita Canyon,34.203602,-118.0185,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,4 (Los Angeles),Los Angeles,,Santa Clara River,34.40303,-118.6905,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,4 (Los Angeles),Los Angeles,,Santa Clara River,34.425228,-118.582,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,4 (Los Angeles),Los Angeles,,Santa Clara River,34.42487,-118.56081,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,4 (Los Angeles),Los Angeles,,Santa Clara River,34.425564,-118.56617,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,4 (Los Angeles),Los Angeles,,Santa Clara River,34.432301,-118.61744,,,field,yes,
CEDEN,http://ceden.org/,2016,2019,continuous,spot,4 (Los Angeles),Los Angeles,,Solano Monitoring Site,33.800781,-118.3577,,,field,yes,
CEDEN,http://ceden.org/,2019,2022,gap,spot,4 (Los Angeles),Los Angeles,,Solstice Canyon,34.043388,-118.75324,,,field,yes,
CEDEN,http://ceden.org/,2019,2022,continuous,spot,4 (Los Angeles),Los Angeles,,Sostoma Trail,34.050507,-118.75494,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,4 (Los Angeles),Los Angeles,,Topanga Creek,34.064629,-118.58685,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,4 (Los Angeles),Los Angeles,,Topanga Creek,34.05442,-118.58176,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,4 (Los Angeles),Los Angeles,,Topanga Creek,34.05006,-118.58103,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,4 (Los Angeles),Los Angeles,,Topanga Creek,34.069092,-118.58678,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,4 (Los Angeles),Los Angeles,,Topanga Creek,34.061493,-118.58534,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,4 (Los Angeles),Los Angeles,,Triunfo Canyon,34.114109,-118.77907,,,field,yes,
CEDEN,http://ceden.org/,2003,,,spot,4 (Los Angeles),Los Angeles,,Tuna Canyon Creek,34.044941,-118.58881,,,field,yes,
CEDEN,http://ceden.org/,2000,,,spot,4 (Los Angeles),Los Angeles,,Unknown Creek,34.493469,-118.457,,,field,yes,
CEDEN,http://ceden.org/,2016,2019,continuous,spot,4 (Los Angeles),Los Angeles,,Valmonte Monitoring Site,33.794449,-118.35458,,,field,yes,
CEDEN,http://ceden.org/,2005,,,spot,4 (Los Angeles),Los Angeles,,Verdugo Wash,34.154598,-118.2763,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,4 (Los Angeles),Los Angeles,,Vista Valencia Golf Course,34.383987,-118.56529,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Los Angeles,,West Fork San Gabriel River,34.24036,-117.9356,,,field,yes,
CEDEN,http://ceden.org/,2005,,,spot,4 (Los Angeles),Los Angeles,,West Fork San Gabriel River,34.240601,-117.89,,,field,yes,
CEDEN,http://ceden.org/,2001,,,spot,4 (Los Angeles),Los Angeles,,Alder Creek,34.34716,-118.04869,,,field,yes,
CEDEN,http://ceden.org/,2008,2022,gap,spot,4 (Los Angeles),Los Angeles,,Zuma Canyon,34.078773,-118.82037,,,field,yes,
CEDEN,http://ceden.org/,2001,2013,gap,spot,4 (Los Angeles),Ventura,,Agua Blanca Creek,34.541721,-118.77286,,,field,yes,"""NULLS"""
CEDEN,http://ceden.org/,2019,,,spot,4 (Los Angeles),Ventura,,Arroyo Sequit,34.088814,-118.91183,,,field,yes,
CEDEN,http://ceden.org/,2004,,,spot,4 (Los Angeles),Ventura,,Arundell Barranca,34.279861,-119.22014,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,4 (Los Angeles),Ventura,,Arundell Barranca,34.286667,-119.21584,,,field,yes,
CEDEN,http://ceden.org/,2007,,,spot,4 (Los Angeles),Ventura,,Arundell Barranca,34.279999,-119.22083,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,4 (Los Angeles),Ventura,,Big Sycamore Canyon Creek Upper,34.133949,-118.9827,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,4 (Los Angeles),Ventura,,Big Sycamore Lower,34.071941,-119.0153,,,field,yes,
CEDEN,http://ceden.org/,2018,2022,gap,spot,4 (Los Angeles),Ventura,,Calleguas Creek,34.16864,-119.05728,,,field,yes,
CEDEN,http://ceden.org/,2013,2022,continuous,spot,4 (Los Angeles),Ventura,,Calleguas Creek Below Camrosa WWTP,34.179779,-119.04053,,,field,yes,
CEDEN,http://ceden.org/,2008,2014,gap,spot,4 (Los Angeles),Ventura,,Conejo Creek,34.19072,-119.00511,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Ventura,,Conejo Creek,34.23267,-118.95312,,,field,yes,
CEDEN,http://ceden.org/,2001,,,spot,4 (Los Angeles),Ventura,,Coyote Creek,34.42131,-119.3806,,,field,yes,
CEDEN,http://ceden.org/,2016,,,spot,4 (Los Angeles),Ventura,,Creek next to Via Merida Road,34.163292,-118.8107,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,4 (Los Angeles),Ventura,,Hopper Canyon Cr.,34.430481,-118.8318,,,field,yes,
CEDEN,http://ceden.org/,2001,,,spot,4 (Los Angeles),Ventura,,Howard Creek,34.551498,-119.20811,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,4 (Los Angeles),Ventura,,Javon Canyon Lower,34.332661,-119.40232,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,4 (Los Angeles),Ventura,,Javon Canyon Upper,34.334579,-119.4019,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,4 (Los Angeles),Ventura,,Las Virgenes,34.163219,-118.70078,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,4 (Los Angeles),Ventura,,Las Virgenes,34.168732,-118.70306,,,field,yes,
CEDEN,http://ceden.org/,2009,2020,gap,spot,4 (Los Angeles),Ventura,,Lindero Canyon,34.184261,-118.79089,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Ventura,,Little Sycamore Canyon,34.090794,-118.94926,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Ventura,,Little Sycamore Canyon,34.061333,-118.9649,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,4 (Los Angeles),Ventura,,Little Sycamore Lower,34.053822,-118.96435,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,4 (Los Angeles),Ventura,,Little Sycamore Upper,34.06514,-118.96317,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,4 (Los Angeles),Ventura,,Lockwood Creek,34.71629,-119.0189,,,field,yes,
CEDEN,http://ceden.org/,2002,2022,gap,spot,4 (Los Angeles),Ventura,,Lockwood Creek,34.72654,-119.02842,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,4 (Los Angeles),Ventura,,Los Sauces Lower,34.348209,-119.42277,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,4 (Los Angeles),Ventura,,Los Sauces Upper,34.350979,-119.41948,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,4 (Los Angeles),Ventura,,Malibu Creek,34.12188,-118.7924,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,4 (Los Angeles),Ventura,,Malibu Creek,34.118309,-118.78057,,,field,yes,
CEDEN,http://ceden.org/,2008,2022,gap,spot,4 (Los Angeles),Ventura,,Matilija Creek,34.52216,-119.40402,,,field,yes,
CEDEN,http://ceden.org/,2018,,,spot,4 (Los Angeles),Ventura,,Matilija Creek,34.504654,-119.37418,,,field,yes,
CEDEN,http://ceden.org/,2000,2022,gap,spot,4 (Los Angeles),Ventura,,Matilija Creek,34.5196,-119.4054,,,field,yes,
CEDEN,http://ceden.org/,2003,,,spot,4 (Los Angeles),Ventura,,Matilija Creek,34.50528,-119.27806,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Ventura,,Matilija Creek,34.502842,-119.36644,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Ventura,,Matilija Creek,34.517502,-119.3792,,,field,yes,
CEDEN,http://ceden.org/,2017,,,spot,4 (Los Angeles),Ventura,,Matilija Creek,34.509602,-119.3837,,,field,yes,
CEDEN,http://ceden.org/,2017,2019,continuous,spot,4 (Los Angeles),Ventura,,Medea A,34.190369,-118.77639,,,field,yes,
CEDEN,http://ceden.org/,2009,2018,gap,spot,4 (Los Angeles),Ventura,,Medea C,34.176289,-118.76572,,,field,yes,
CEDEN,http://ceden.org/,2009,2018,gap,spot,4 (Los Angeles),Ventura,,Medea Creek,34.129978,-118.75648,,,field,yes,
CEDEN,http://ceden.org/,2009,2019,gap,spot,4 (Los Angeles),Ventura,,Medea Creek,34.177479,-118.767,,,field,yes,
CEDEN,http://ceden.org/,2009,2019,gap,spot,4 (Los Angeles),Ventura,,Medea Creek,34.156979,-118.7588,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Ventura,,Medea Creek,34.174458,-118.76389,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Ventura,,Medea Creek,34.168739,-118.76171,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,4 (Los Angeles),Ventura,,Medea Creek,34.143021,-118.7578,,,field,yes,
CEDEN,http://ceden.org/,2020,,,spot,4 (Los Angeles),Ventura,,Medea Creek,34.156979,-118.7588,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,4 (Los Angeles),Ventura,,Medea Creek,34.17601,-118.7617,,,field,yes,
CEDEN,http://ceden.org/,2017,2019,continuous,spot,4 (Los Angeles),Ventura,,Medea D,34.179649,-118.76163,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Ventura,,Mountain View Golf Course,34.335552,-119.06535,,,field,yes,
CEDEN,http://ceden.org/,2008,2014,gap,spot,4 (Los Angeles),Ventura,,North Fork Arroyo Conejo,34.215023,-118.879,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,4 (Los Angeles),Ventura,,Padre Juan Canyon Lower,34.31966,-119.39087,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,4 (Los Angeles),Ventura,,Padre Juan Canyon Upper,34.3255,-119.38673,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Ventura,,Piru Creek,34.693867,-118.8608,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,4 (Los Angeles),Ventura,,Piru Creek,34.531704,-118.75813,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,4 (Los Angeles),Ventura,,Piru Creek,34.686703,-118.84547,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,4 (Los Angeles),Ventura,,Piru Creek,34.423191,-118.76772,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,4 (Los Angeles),Ventura,,Piru Creek,34.694408,-118.85658,,,field,yes,
CEDEN,http://ceden.org/,2011,,,spot,4 (Los Angeles),Ventura,,Piru Creek,34.694492,-118.92051,,,field,yes,
CEDEN,http://ceden.org/,2001,2022,gap,spot,4 (Los Angeles),Ventura,,Piru Creek,34.6408,-119.08094,,,field,yes,
CEDEN,http://ceden.org/,2000,2019,gap,spot,4 (Los Angeles),Ventura,,Piru Creek,34.65136,-119.1185,,,field,yes,
CEDEN,http://ceden.org/,2000,2018,gap,spot,4 (Los Angeles),Ventura,,Piru Creek,34.439571,-118.7591,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,4 (Los Angeles),Ventura,,Piru Creek,34.41964,-118.78769,,,field,yes,
CEDEN,http://ceden.org/,2015,2016,continuous,spot,4 (Los Angeles),Ventura,,Piru Creek,34.417229,-118.78928,,,field,yes,
CEDEN,http://ceden.org/,2001,,,spot,4 (Los Angeles),Ventura,,Piru Creek,34.65926,-119.14255,,,field,yes,
CEDEN,http://ceden.org/,2008,2014,gap,spot,4 (Los Angeles),Ventura,,Piru Creek,34.662548,-119.05249,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,4 (Los Angeles),Ventura,,Piru Creek,34.402111,-118.78471,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,4 (Los Angeles),Ventura,,Piru Creek,34.699429,-118.86529,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Ventura,,Pole Creek,34.391788,-118.90285,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,4 (Los Angeles),Ventura,,Potrero Valley Creek,34.126823,-118.79617,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,4 (Los Angeles),Ventura,,Potrero Valley Creek,34.132221,-118.82051,,,field,yes,
CEDEN,http://ceden.org/,2001,2003,gap,spot,4 (Los Angeles),Ventura,,Santa Clara River near estuary,34.235561,-119.24083,,,field,yes,
CEDEN,http://ceden.org/,2001,2003,gap,spot,4 (Los Angeles),Ventura,,Santa Clara River,34.386669,-118.90528,,,field,yes,
CEDEN,http://ceden.org/,2003,,,spot,4 (Los Angeles),Ventura,,Santa Clara River,34.335831,-119.06833,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Ventura,,San Antonio Creek,34.411831,-119.27419,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,4 (Los Angeles),Ventura,,Santa Clara River,34.369316,-118.98739,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,4 (Los Angeles),Ventura,,Santa Clara River,34.401901,-118.70052,,,field,yes,
CEDEN,http://ceden.org/,2017,,,spot,4 (Los Angeles),Ventura,,Santa Clara River,34.34922,-119.044,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Ventura,,Santa Clara River,34.270844,-119.1524,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,4 (Los Angeles),Ventura,,Santa Clara River,34.402279,-118.7471,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,4 (Los Angeles),Ventura,,Santa Clara River,34.397282,-118.7105,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Ventura,,Santa Clara River,34.531204,-119.18422,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Ventura,,Santa Clara River,34.585171,-119.28364,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Ventura,,Santa Clara River,34.326462,-118.71821,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Ventura,,Santa Clara River,34.265377,-119.09463,,,field,yes,
CEDEN,http://ceden.org/,2008,2014,gap,spot,4 (Los Angeles),Ventura,,Santa Clara River,34.267845,-118.93781,,,field,yes,
CEDEN,http://ceden.org/,2009,2018,gap,spot,4 (Los Angeles),Ventura,,Santa Clara River,34.143581,-118.75527,,,field,yes,
CEDEN,http://ceden.org/,2002,2022,gap,spot,4 (Los Angeles),Ventura,,Santa Paula Creek,34.439522,-119.07616,,,field,yes,
CEDEN,http://ceden.org/,2017,,,spot,4 (Los Angeles),Ventura,,Santa Paula Creek,34.397392,-119.07746,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,4 (Los Angeles),Ventura,,Sespe Creek,34.598351,-119.34799,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Ventura,,Sespe Creek,34.554642,-119.2405,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Ventura,,Sespe Creek,34.592232,-119.31034,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Ventura,,Sespe Creek,34.429634,-118.92374,,,field,yes,
CEDEN,http://ceden.org/,2000,2022,gap,spot,4 (Los Angeles),Ventura,,Sespe Creek,34.558411,-119.1408,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,4 (Los Angeles),Ventura,,Sespe Creek,34.56213,-119.12891,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,4 (Los Angeles),Ventura,,Sespe Creek,34.563969,-119.26305,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Ventura,,Sespe Creek,34.56208,-119.16664,,,field,yes,
CEDEN,http://ceden.org/,2001,,,spot,4 (Los Angeles),Ventura,,Sespe Creek,34.557339,-119.24876,,,field,yes,
CEDEN,http://ceden.org/,2018,,,spot,4 (Los Angeles),Ventura,,Sespe Creek,34.557339,-119.24876,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,4 (Los Angeles),Ventura,,Sespe Creek,34.40976,-118.9322,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,4 (Los Angeles),Ventura,,Sespe Creek,34.559029,-119.2678,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,4 (Los Angeles),Ventura,,Simi Hills Golf Couse,34.291031,-118.68553,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,4 (Los Angeles),Ventura,,Tapo Canyon,34.39996,-118.72346,,,field,yes,
CEDEN,http://ceden.org/,2017,,,spot,4 (Los Angeles),Ventura,,Tributary Creek,34.08976,-118.91177,,,field,yes,
CEDEN,http://ceden.org/,2013,2022,continuous,spot,4 (Los Angeles),Ventura,,Ventura River Bio 0,34.281731,-119.30669,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Ventura,,Ventura River,34.36483,-119.31057,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Ventura,,Ventura River,34.379658,-119.30751,,,field,yes,
CEDEN,http://ceden.org/,2019,,,spot,4 (Los Angeles),Ventura,,West Fork Trancas at Encinal Cyn. Rd.,34.084099,-118.86671,,,field,yes,
CEDEN,http://ceden.org/,2008,2012,gap,spot,8 (Santa Ana),Los Angeles,,Coyote Creek,33.80415,-118.08259,,,field,yes,
CEDEN,http://ceden.org/,2011,2013,gap,spot,8 (Santa Ana),Los Angeles,,Coyote Creek,33.871815,-118.0196,,,field,yes,
CEDEN,http://ceden.org/,2018,2019,continuous,spot,8 (Santa Ana),Orange,,Bahia Blanca,33.61211,-117.75397,,,field,yes,
CEDEN,http://ceden.org/,2018,2019,continuous,spot,8 (Santa Ana),Orange,,Bolsa Chica Channel,33.759579,-118.04295,,,field,yes,
CEDEN,http://ceden.org/,2018,2019,continuous,spot,8 (Santa Ana),Orange,,Buck Gully Creek Little Corona Beach at Poppy Avenue/Ocean Blvd,33.59,-117.86841,,,field,yes,
CEDEN,http://ceden.org/,2019,,,spot,8 (Santa Ana),Orange,,Fremont Cyn Creek,33.791019,-117.71935,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,8 (Santa Ana),Orange,,Fullerton Creek,33.88139,-117.89643,,,field,yes,
CEDEN,http://ceden.org/,2016,2019,gap,spot,8 (Santa Ana),Orange,,Greenville-Banning Channel in Tidal Prism,33.659401,-117.9479,,,field,yes,
CEDEN,http://ceden.org/,2017,,,spot,8 (Santa Ana),Orange,,Los Trancos Creek,33.576012,-117.84062,,,field,yes,
